 Random numbers seeds for IEVENT=           1
    10000001          10           0
  1055861588  1026708048  1036503144  1052177074  1064171675  1046218568  1055087708  1053448466  1058486919  1024883184
  1057552585  1056896820  1052759782  1057729858  1061587746  1044108356  1054979268  1054566490  1043560772  1060725104
  1015756384  1063642277  1055394686  1062277650  1058931458  1049537578  1048478932  1058843936  1064284299  1025655504
  1055611124  1053837058  1062378060  1062284321  1056765204  1059874668  1018695968  1028931344  1037760040  1063595644
  1059682406  1053307422  1055266154  1044519744  1053328708  1065124418  1056967472  1036139400  1061892788  1053958898
  1043692848  1064282021  1044284724  1048306156  1057821083  1042998132  1054596804  1056965502  1062081208   988015104
  1038694176  1014805312  1052937750  1042301596  1051400058  1057422584  1034978544  1063005144  1032165176  1061549466
  1062075445  1061096868  1061587546  1056974831  1040556200  1057404439  1050554728  1042229232  1056714506  1057988405
  1040297072  1062155770  1044056208  1055257742  1042956952  1062249149  1043364076  1064307576  1059611313  1052886382
  1057380285  1046354932  1060694027  1055086010  1054222592  1034443712  1060442821  1055597974          87          23
    50000001           2           0
  1062184763  1047973500  1032888736  1040306616  1062272634  1055094276   996267776  1023994064  1059700509  1061291436
  1060658844  1049153730  1063616378  1029925376  1049979140  1062006772  1064628941  1017437984  1063623844  1055158698
  1054648614  1019902144  1021063808  1042435892  1063385260  1063247877  1057881501  1062454034  1064820602  1060143404
  1045695048  1061877737  1062661312  1060535487  1064088276  1052890784  1059687025  1064056515  1062074178  1058700976
  1061522969  1061959912  1061737553  1057869221  1048195380  1053433172  1062429493  1059601595  1057521320  1055276930
  1062760112  1060357580  1060534313  1062292049  1045876976  1055961958  1060912303  1063610098  1052904546  1050833648
  1065113215  1050717988  1060645151  1055839906  1048928556  1027618272  1030385168  1057024448  1056550572  1058240195
  1062552304  1055496510  1064253680  1025586144  1058737067  1051265426  1060302677  1054914740  1058882178  1037579968
  1057756283  1028365632  1018997376  1061221490  1033424632  1042226796  1041771936  1041766368  1052504584  1059585544
  1046988436  1059327852  1054594508  1062357793  1037954960  1056396678  1052596066  1038058232          95          31
    90000001        9528           0
  1063972846  1061789700  1028855456  1044765948  1049325136  1062660170  1062088310  1051673594  1058236400  1064410939
  1064570164  1065222346  1060672450  1057174472  1043452896  1038056328  1064432322  1064759917  1034961096  1044081456
  1062666019  1056167240  1043150512  1059437424  1058231635  1062464626  1057968327  1060372168  1036500416  1050263992
  1049902858  1059919702  1057567678  1058943163  1064374952  1031902656  1052417980  1059936175  1059568703  1045689168
  1061499869  1044261900  1061419716  1038354568  1062653934  1065308772  1062787939  1038671672  1030856240  1042162588
  1053209254  1060081465  1063020220  1062764991  1053374010  1059297450  1049281162  1041070560  1055485708  1060674161
  1050258510  1044485236  1043449424  1060629689  1063781470  1051514396  1059952881  1042298048  1062859968  1063819358
  1047225944  1052124404  1063093203  1051883680  1053237136  1062921187  1061850573  1064220023  1030010768  1054580004
  1061220918  1056608848  1062087113  1042441604  1059522828  1059532873  1058394804  1062700195  1058089125  1044595712
  1049135580  1057940406  1052464552  1011117952  1065265583  1044390828  1055952742  1023611312          75          11
