 Random numbers seeds for IEVENT=          10
    10000001         120           0
  1059291418  1029034400  1057967085  1063562392  1047792324  1055590480  1060884357  1045025228  1061916889  1058903911
  1049575028  1060591026  1037544608  1054382188  1052485846  1061504042  1025166272  1064955320  1053219646  1055456374
  1056633704  1049738500  1064415123  1061422439  1059346241  1060162138  1064834891  1064382745  1051567228  1061021850
  1009493504  1057631598  1051559154  1062474896  1065207819  1057598752  1055758722  1060173290  1061256618  1060495017
  1045094488  1061923246  1054318704  1048752926  1061692904  1049226174  1039861856  1053912430  1054040526  1053711180
  1055362282  1061777586  1049216618  1057415167  1058866723  1057117740  1028704944  1064938433  1058442171  1049564116
  1059814407  1058594381  1050179366  1055259588  1063122451  1056419750  1065162641  1057010303  1040902448  1057944520
  1052285966  1051968054  1044201292  1055752352  1050779726  1050659222  1062483885  1044333072  1051946992  1058760186
  1059447806  1053763626  1058960948  1049244984  1059634495  1059184534  1061578985  1043339332  1015115264  1060116573
  1057898610  1049406408  1053043610  1060356675  1053871056  1057676810  1052549272  1049368654          74          10
    50000001          20           0
  1062184763  1047973500  1032888736  1040306616  1062272634  1055094276   996267776  1023994064  1059700509  1061291436
  1060658844  1049153730  1063616378  1029925376  1049979140  1062006772  1064628941  1017437984  1063623844  1055158698
  1054648614  1019902144  1021063808  1042435892  1063385260  1063247877  1057881501  1062454034  1064820602  1060143404
  1045695048  1061877737  1062661312  1060535487  1064088276  1052890784  1059687025  1064056515  1062074178  1058700976
  1061522969  1061959912  1061737553  1057869221  1048195380  1053433172  1062429493  1059601595  1057521320  1055276930
  1062760112  1060357580  1060534313  1062292049  1045876976  1055961958  1060912303  1063610098  1052904546  1050833648
  1065113215  1050717988  1060645151  1055839906  1048928556  1027618272  1030385168  1057024448  1056550572  1058240195
  1062552304  1055496510  1064253680  1025586144  1058737067  1051265426  1060302677  1053051764  1051008000  1050422728
  1058480558  1022516064  1040261824  1050507066  1059374412  1040568148  1039748768  1065185835  1056440496  1061690883
  1059845128  1062227034  1055659736  1040656340  1063697248  1056396678  1052596066  1063624146          77          13
    90000001       60215           0
  1063317048  1053680992  1047324216  1053214666  1046950964  1044585384  1037987248  1042385388  1064083961  1046055176
  1059089266  1045011264  1053560552  1052273776  1033550480  1060396641  1057467531  1042179128  1048970996  1061087415
  1051267424  1053737786  1050208532  1056240388  1060105115  1054641928  1058092911  1057914330  1049680496  1050061134
  1053776566  1057580892  1058844156  1062637055  1016528960  1053990660  1057175332  1064719816  1057489802  1063161314
  1061539789  1027104496  1049118568  1065305567  1060473650  1057043682  1053985736  1063874083  1006092288  1053544182
  1064811758  1063709963  1045277800  1060147663  1059944317  1058779284  1060489645  1037488680  1049036688  1050885996
  1059076704  1050286350  1053077966  1060285516  1041074208  1049928372  1057296217  1049699244  1041541716  1044996356
  1052669422  1053490772  1061596854  1060905282  1057474583  1057636923  1049507658  1064745637  1051076586  1062759189
  1054867220  1064207991  1037620952  1057059961  1053907052  1048879104  1050280308  1057376717  1060420910  1058672655
  1003064448  1027262336  1035025416  1058946894  1063623058  1036469176  1045221796  1064372170          22          55
