 Random numbers seeds for IEVENT=          61
    10000001         610           0
  1054445990  1042518468  1013896832  1040005488  1059283285  1060363975  1057748656  1061821428  1062045030  1050106100
  1060656739  1042258504  1060595280  1042765624  1065042851  1060486521  1065263949  1051094610  1037653680  1057614496
  1051574158  1061716911  1051694592  1060934141  1060587558  1056551198  1065152034  1056600428  1024847440  1049817486
  1064884119  1064389593  1049785574  1044019812  1059801388  1062513686  1051678176  1054669570  1035198192  1061737728
  1047726056  1060665927  1034343096  1051189326  1036840016  1022015776  1059601768  1057224536  1060113553  1054914676
  1065007944  1063796454  1059845490  1049506440  1030486464  1038145080  1054237628  1052725220  1063001402  1058386326
  1059364372  1056245640  1043272520  1049889020  1032306784  1062328246  1043712832  1048269204  1062140481  1055361680
  1056062286  1032392264  1061630144  1019840928  1060458724  1055007014  1062399111  1011998592  1058466687  1062972435
  1054650808  1037370464  1060795021  1065204145  1045015704  1033523768  1046488832  1049694038  1049595516  1044029984
  1064860655  1047400472  1051848838  1059678369  1064172997  1049423264  1043132892  1060645053          69           5
    50000001         122           0
  1034807624  1060206109  1052377984  1058579902  1060710608  1031802512  1059839226  1057689094  1061172036  1024777264
  1064829138  1053819804  1062403792  1057548879  1046898132  1050150990  1059199932  1056368588  1062640676  1063072897
  1060910102  1062080949  1026065296  1045550212  1059620290  1050561628  1060294545  1064908424  1057899336  1055393184
  1038227344  1051712796  1024053264  1060760082  1057766786  1060442740  1057476272  1035906384  1052996192  1051331002
  1056637198  1063881689  1060681705  1061182922  1063020179  1033110864  1057311825  1032378472  1057024973  1051045410
  1057600275  1030752256  1058341972  1060249725  1046546500  1065113947  1064574636  1046858664  1058060759  1062940172
  1062898826  1054029924  1047656816  1036385536  1055265462  1062096831  1065128621  1052830372  1059838172  1040641796
  1062494489  1054374948  1057310351  1048248124  1063955517  1059592858  1064988939  1062812523  1036493912  1006939968
  1064633842  1057758965  1049843992  1055067704  1063817526  1051116608  1034226904  1061747978  1062435478  1056042922
  1064903799  1062671826  1063766052  1059964709  1061845102  1041166548  1051467104  1052305796          72           8
    90000001     7984952           0
  1058399403  1044746784  1060962226  1063045056  1031108656  1062031515  1065019444  1056413840  1058401290  1061019085
  1059960767  1062531635  1063684282  1062915776  1063616525  1060873599  1056620812  1062309805  1056499902  1044219328
  1048669746  1062241355  1060558470  1055987872  1065342719  1063015608  1028018928  1058445290  1050015764  1045424396
  1064711716  1050885594  1062394209  1040605708  1042725684  1063993610  1063805436  1064159172  1047726764  1062262292
  1052667364  1058119037  1062801314  1065126215  1061799523  1049046186  1063676823  1055399414  1057219691  1051142398
  1057470936  1065288798  1033405464  1061020014  1065132234  1061048317  1051841414  1064231250  1056990381  1057483392
  1063702496  1030219552  1056422146  1014144128  1051655342  1058161715  1053382286  1046032396  1061176833  1048133008
  1055393438  1054432304  1058736373  1056122200  1057122457  1028345664  1057603585  1062660304  1065007804  1058603274
  1061170865  1054133802  1060313489  1063736931  1050033384  1057441548  1064307691  1052317398  1034926280  1042423156
  1052352340  1056100600  1048212724  1062337403  1037969336  1035227040  1055947700  1035760928          88          24
